Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
usa_640,10/1/2025,USA,New York,24,53,168,332,None,Koeppen-B,Temperate,Desert,26.6,16.8,SW,Autumn,6290747,25395864.18,1
usa_641,10/2/2025,USA,New York,-6.4,92,196.6,438,None,Koeppen-C,Temperate,Desert,-1.8,34,N,Autumn,6219099,11019559.93,8
usa_642,10/3/2025,USA,New York,18.3,19,182.1,365,Hurricane,Koeppen-C,Temperate,Forest,19.2,12.7,E,Autumn,4586863,69271056.22,2
usa_643,10/4/2025,USA,New York,37.6,55,84.9,160,None,Koeppen-B,Temperate,Grassland,40.4,29.1,E,Autumn,2217548,43568313.45,7
usa_644,10/5/2025,USA,New York,37.3,28,148.6,340,None,Koeppen-C,Temperate,Desert,38.7,36,SW,Autumn,5560747,97936274.85,9
usa_645,10/6/2025,USA,New York,23.6,30,152.2,409,Hurricane,Koeppen-D,Temperate,Tundra,25.1,11.6,N,Autumn,6984830,42875495.28,9
usa_646,10/7/2025,USA,New York,-6.8,78,2.7,374,None,Koeppen-C,Temperate,Desert,-2.9,4.1,SE,Autumn,2478917,73680722.87,3
usa_647,10/8/2025,USA,New York,0.2,17,31.4,469,Hurricane,Koeppen-D,Temperate,Wetland,1.1,26.2,SE,Autumn,8125767,94337270.83,7
usa_648,10/9/2025,USA,New York,8.3,59,136.9,310,None,Koeppen-D,Temperate,Forest,11.2,27.3,SW,Autumn,6255311,21332247.66,3
usa_649,10/10/2025,USA,New York,23.7,100,172.3,455,Heatwave,Koeppen-B,Temperate,Desert,28.7,14.2,S,Autumn,5260145,17471785.33,3
usa_650,10/11/2025,USA,New York,13.8,81,166.5,71,None,Koeppen-A,Temperate,Wetland,17.9,17.7,NW,Autumn,4335295,54261180.56,4
usa_651,10/12/2025,USA,New York,15,96,158.6,477,None,Koeppen-A,Temperate,Wetland,19.8,30.2,NW,Autumn,7206146,26625848.68,9
usa_652,10/13/2025,USA,New York,21,14,137.2,156,None,Koeppen-D,Temperate,Tundra,21.7,1.2,N,Autumn,4163006,23133076.92,9
usa_653,10/14/2025,USA,New York,4.7,19,33.4,488,Flood,Koeppen-C,Temperate,Grassland,5.7,26.3,W,Autumn,9546576,45943661.35,5
usa_654,10/15/2025,USA,New York,38.7,26,125.7,203,None,Koeppen-A,Temperate,Wetland,40,33.8,W,Autumn,8423181,21214681,6
usa_655,10/16/2025,USA,New York,13.8,14,99,198,None,Koeppen-C,Temperate,Desert,14.5,36.8,E,Autumn,3027604,95408144.82,9
usa_656,10/17/2025,USA,New York,-5.2,90,100.3,267,None,Koeppen-B,Temperate,Tundra,-0.7,17.6,SW,Autumn,3324133,18783496.44,9
usa_657,10/18/2025,USA,New York,-3.9,11,12.9,404,None,Koeppen-C,Temperate,Wetland,-3.3,26.7,SE,Autumn,5106176,377609.74,1
usa_658,10/19/2025,USA,New York,7.6,35,121.8,444,None,Koeppen-D,Temperate,Desert,9.3,27.7,W,Autumn,2632589,28455245.33,7
usa_659,10/20/2025,USA,New York,-3.7,92,122.9,270,None,Koeppen-D,Temperate,Wetland,0.9,6,SW,Autumn,6010514,36824644.22,1
usa_660,10/21/2025,USA,New York,38.8,68,82.7,136,None,Koeppen-B,Temperate,Grassland,42.2,20.5,NE,Autumn,3190717,36662740.9,7
usa_661,10/22/2025,USA,New York,41.7,56,75.2,68,None,Koeppen-C,Temperate,Tundra,44.5,0.4,SE,Autumn,532218,1510275.64,3
usa_662,10/23/2025,USA,New York,-7.2,88,30.9,356,Flood,Koeppen-D,Temperate,Desert,-2.8,14.1,W,Autumn,8975156,77311759.04,3
usa_663,10/24/2025,USA,New York,24.5,90,181.3,466,None,Koeppen-A,Temperate,Tundra,29,7.3,NW,Autumn,3972959,70246792.97,6
usa_664,10/25/2025,USA,New York,38.4,73,168.9,110,None,Koeppen-A,Temperate,Desert,42,16.4,NE,Autumn,7648856,25841261.33,2
usa_665,10/26/2025,USA,New York,13.5,84,97.2,184,None,Koeppen-D,Temperate,Forest,17.7,29.4,NE,Autumn,7638204,70787073.91,2
usa_666,10/27/2025,USA,New York,29.2,56,2.5,355,None,Koeppen-A,Temperate,Tundra,32,18,E,Autumn,1739147,2364457.41,3
usa_667,10/28/2025,USA,New York,5.3,95,194.8,418,None,Koeppen-D,Temperate,Desert,10.1,2.5,E,Autumn,2808755,3664572.9,10
usa_668,10/29/2025,USA,New York,35.6,31,101.3,392,None,Koeppen-C,Temperate,Wetland,37.1,13.9,NW,Autumn,5639091,30480348.08,9
usa_669,10/30/2025,USA,New York,-4.8,56,38.1,275,None,Koeppen-B,Temperate,Forest,-2,10.4,S,Autumn,7713241,15588174.3,9
usa_670,10/31/2025,USA,New York,22.5,35,193.1,435,None,Koeppen-B,Temperate,Wetland,24.2,32.1,W,Autumn,526706,96105239.33,10
usa_671,11/1/2025,USA,New York,14.2,54,178,437,None,Koeppen-B,Temperate,Wetland,16.9,21.4,NW,Autumn,2177435,68645295.84,1
usa_672,11/2/2025,USA,New York,-6.8,33,16.4,174,Heatwave,Koeppen-D,Temperate,Desert,-5.1,37.1,NW,Autumn,615851,99614801.57,3
usa_673,11/3/2025,USA,New York,4.6,48,94.8,82,None,Koeppen-D,Temperate,Grassland,7,28.2,NE,Autumn,1785907,22550908.62,3
usa_674,11/4/2025,USA,New York,32.9,40,140,359,None,Koeppen-A,Temperate,Forest,34.9,7.8,W,Autumn,1365310,90794378.92,2
usa_675,11/5/2025,USA,New York,37.1,84,36,369,None,Koeppen-B,Temperate,Forest,41.3,17.3,SE,Autumn,4742822,63945551.58,3
usa_676,11/6/2025,USA,New York,4.6,39,127.8,104,None,Koeppen-A,Temperate,Tundra,6.5,19.9,NW,Autumn,8842245,91590352.73,9
usa_677,11/7/2025,USA,New York,35.5,62,191,476,None,Koeppen-C,Temperate,Desert,38.6,36.7,S,Autumn,3060349,6091787.76,7
usa_678,11/8/2025,USA,New York,3.6,68,141.8,75,None,Koeppen-B,Temperate,Desert,7,10.3,NW,Autumn,5785607,1587147.67,2
usa_679,11/9/2025,USA,New York,13.3,18,166.6,104,None,Koeppen-C,Temperate,Grassland,14.2,3.9,NW,Autumn,894656,73678111.86,8
usa_680,11/10/2025,USA,New York,19.9,100,185.7,64,None,Koeppen-D,Temperate,Forest,24.9,19.1,SW,Autumn,9997002,51827801.84,1
usa_681,11/11/2025,USA,New York,1.1,37,173,199,None,Koeppen-B,Temperate,Wetland,3,37.1,E,Autumn,1375595,9303871.73,4
usa_682,11/12/2025,USA,New York,-7.3,82,103.5,258,None,Koeppen-B,Temperate,Tundra,-3.2,5.6,E,Autumn,7355692,12218244.64,7
usa_683,11/13/2025,USA,New York,15.5,69,183.6,100,None,Koeppen-A,Temperate,Desert,18.9,1.9,NW,Autumn,356428,52827700.1,4
usa_684,11/14/2025,USA,New York,18.3,93,41.6,213,None,Koeppen-D,Temperate,Wetland,23,29.1,SW,Autumn,8155804,10689420.99,8
usa_685,11/15/2025,USA,New York,3,80,69,448,None,Koeppen-D,Temperate,Tundra,7,30.4,N,Autumn,9686234,33055697.8,10
usa_686,11/16/2025,USA,New York,20.3,42,178.5,99,None,Koeppen-D,Temperate,Tundra,22.4,35.6,SW,Autumn,283864,42276600.3,7
usa_687,11/17/2025,USA,New York,6.4,89,176.3,65,None,Koeppen-A,Temperate,Wetland,10.9,25.9,S,Autumn,8626563,80137998.17,2
usa_688,11/18/2025,USA,New York,2.9,58,105.1,334,None,Koeppen-A,Temperate,Grassland,5.8,15.5,SW,Autumn,8340510,63630215.56,10
usa_689,11/19/2025,USA,New York,10,55,23.6,331,None,Koeppen-A,Temperate,Tundra,12.8,39.4,N,Autumn,7559912,87268267.78,2
usa_690,11/20/2025,USA,New York,43.4,98,1.8,110,None,Koeppen-A,Temperate,Tundra,48.3,20.2,SE,Autumn,2858748,47247723.46,4
usa_691,11/21/2025,USA,New York,8.6,53,5.9,294,Heatwave,Koeppen-A,Temperate,Grassland,11.2,25.4,W,Autumn,3331261,94007672.99,8
usa_692,11/22/2025,USA,New York,11.9,73,175.7,38,None,Koeppen-C,Temperate,Forest,15.6,6.6,SE,Autumn,6436993,97825484.42,3
usa_693,11/23/2025,USA,New York,34.6,55,139.1,453,None,Koeppen-B,Temperate,Tundra,37.4,23.9,N,Autumn,7115547,56156892.67,2
usa_694,11/24/2025,USA,New York,-7.7,90,122.6,271,None,Koeppen-C,Temperate,Desert,-3.2,23.9,E,Autumn,1671695,9975209.71,4
usa_695,11/25/2025,USA,New York,-8.7,30,62.3,458,None,Koeppen-C,Temperate,Desert,-7.2,11,N,Autumn,2151394,14730247.08,1
usa_696,11/26/2025,USA,New York,29.6,83,67.7,302,None,Koeppen-D,Temperate,Desert,33.8,22.8,SE,Autumn,8407869,16281343.55,9
usa_697,11/27/2025,USA,New York,14.2,96,146.2,269,None,Koeppen-B,Temperate,Grassland,19,6.1,NW,Autumn,7907920,55186128.54,6
usa_698,11/28/2025,USA,New York,17.8,12,106.2,368,None,Koeppen-A,Temperate,Tundra,18.4,19.4,N,Autumn,7534584,546444.95,7
usa_699,11/29/2025,USA,New York,19.3,37,7.2,269,None,Koeppen-D,Temperate,Desert,21.2,13.5,NE,Autumn,2474992,99555567.08,4
usa_700,11/30/2025,USA,New York,14.8,60,85.1,309,Heatwave,Koeppen-D,Temperate,Tundra,17.8,18.1,NE,Autumn,3286113,16117012.54,9
usa_701,12/1/2025,USA,New York,-3.2,23,46.1,164,Drought,Koeppen-B,Temperate,Forest,-2,22.9,SW,Winter,6088190,77467585.13,6
usa_702,12/2/2025,USA,New York,33.1,83,46.7,473,None,Koeppen-B,Temperate,Forest,37.2,32.5,SW,Winter,8002291,30722763.88,6
usa_703,12/3/2025,USA,New York,30.7,21,199.3,143,Heatwave,Koeppen-B,Temperate,Desert,31.8,23.8,SW,Winter,5831691,65811613.82,2
usa_704,12/4/2025,USA,New York,19.6,65,147.8,92,Drought,Koeppen-C,Temperate,Forest,22.9,39.9,S,Winter,3736013,14024956.01,8
usa_705,12/5/2025,USA,New York,42.3,33,166.2,387,Flood,Koeppen-B,Temperate,Grassland,43.9,24.5,SW,Winter,3596591,75230583.14,1
usa_706,12/6/2025,USA,New York,4.9,55,88.2,340,None,Koeppen-A,Temperate,Tundra,7.7,23.6,E,Winter,4747570,6015544.62,9
usa_707,12/7/2025,USA,New York,0.4,91,164.8,396,None,Koeppen-C,Temperate,Forest,5,11.5,E,Winter,3437384,28585889,5
usa_708,12/8/2025,USA,New York,24.3,35,61.4,418,None,Koeppen-D,Temperate,Forest,26.1,21.3,NW,Winter,7996506,48911745.08,6
usa_709,12/9/2025,USA,New York,-2.3,23,9.5,284,Heatwave,Koeppen-C,Temperate,Tundra,-1.1,24.5,E,Winter,1780614,5918854.89,8
usa_710,12/10/2025,USA,New York,6.1,13,88.1,286,None,Koeppen-A,Temperate,Forest,6.8,23.6,E,Winter,2736723,8657679.67,3
usa_711,12/11/2025,USA,New York,4.3,16,127.2,249,Drought,Koeppen-B,Temperate,Tundra,5.1,38.7,E,Winter,1796751,61752117.22,8
usa_712,12/12/2025,USA,New York,5.3,73,155.7,471,None,Koeppen-A,Temperate,Tundra,8.9,32.5,SE,Winter,2639796,58101542.23,1
usa_713,12/13/2025,USA,New York,19.3,29,33.1,433,Flood,Koeppen-A,Temperate,Wetland,20.8,14,W,Winter,2444539,92894413.48,6
usa_714,12/14/2025,USA,New York,36.9,25,85.1,33,None,Koeppen-A,Temperate,Tundra,38.1,39.1,NW,Winter,7019403,78946094.95,4
usa_715,12/15/2025,USA,New York,36.6,30,59.2,304,Hurricane,Koeppen-B,Temperate,Tundra,38.1,16.1,SE,Winter,7666565,51565401.22,2
usa_716,12/16/2025,USA,New York,4.8,43,176.7,377,Hurricane,Koeppen-C,Temperate,Desert,6.9,5,S,Winter,9062037,41573602.54,10
usa_717,12/17/2025,USA,New York,27.5,46,58.8,237,None,Koeppen-B,Temperate,Desert,29.8,20.3,N,Winter,906078,31325812.61,3
usa_718,12/18/2025,USA,New York,-4.6,97,135.9,333,None,Koeppen-C,Temperate,Desert,0.3,13.7,E,Winter,2569272,30664244.67,9
usa_719,12/19/2025,USA,New York,15.7,80,152.2,219,None,Koeppen-C,Temperate,Wetland,19.7,22.4,NW,Winter,7920362,69239454.57,6
usa_720,12/20/2025,USA,New York,6.1,62,34.1,316,None,Koeppen-A,Temperate,Tundra,9.2,4.5,E,Winter,7399216,2848598.63,1
usa_721,12/21/2025,USA,New York,30.6,72,192.3,478,None,Koeppen-D,Temperate,Forest,34.2,30.5,NE,Winter,1950372,80912303.47,8
usa_722,12/22/2025,USA,New York,19.9,74,69.3,424,None,Koeppen-B,Temperate,Tundra,23.6,7.2,NW,Winter,3717474,46681866.5,5
usa_723,12/23/2025,USA,New York,-9.5,63,38.4,285,None,Koeppen-D,Temperate,Wetland,-6.3,23.1,W,Winter,7560194,90954353.07,8
usa_724,12/24/2025,USA,New York,29.7,47,29.5,184,None,Koeppen-A,Temperate,Tundra,32,15.4,N,Winter,9496286,97167114.57,5
usa_725,12/25/2025,USA,New York,17.7,87,189.5,129,Flood,Koeppen-C,Temperate,Forest,22.1,10.8,NE,Winter,1633117,9108990.51,8
usa_726,12/26/2025,USA,New York,37.3,27,140.9,357,Flood,Koeppen-A,Temperate,Desert,38.6,15.1,SW,Winter,7263836,37835543.9,3
usa_727,12/27/2025,USA,New York,7.7,97,134.4,95,None,Koeppen-B,Temperate,Grassland,12.6,31,NW,Winter,6382973,5275066.38,5
usa_728,12/28/2025,USA,New York,8.6,33,76.8,288,None,Koeppen-D,Temperate,Forest,10.2,19.9,SE,Winter,1349183,29708083.72,3
usa_729,12/29/2025,USA,New York,4,24,119.9,114,Drought,Koeppen-A,Temperate,Grassland,5.2,25,N,Winter,1456492,85226276.18,9
usa_730,12/30/2025,USA,New York,29.6,41,132.4,88,None,Koeppen-B,Temperate,Tundra,31.7,9.1,W,Winter,6235311,53597787.01,3
usa_731,12/31/2025,USA,New York,39.4,76,129,93,None,Koeppen-D,Temperate,Tundra,43.2,27.6,E,Winter,515372,60389493.06,7
usa_732,1/1/2024,USA,Los Angeles,-8,52,6.2,50,None,Koeppen-D,Temperate,Forest,-5.4,39.8,SE,Winter,6564179,65163940.46,10
usa_733,1/2/2024,USA,Los Angeles,21,73,128,249,None,Koeppen-A,Temperate,Grassland,24.6,17.1,S,Winter,5072885,71224549.35,9
usa_734,1/3/2024,USA,Los Angeles,26.5,79,164.7,347,None,Koeppen-B,Temperate,Wetland,30.4,14.1,SE,Winter,2739757,72730879.87,4
usa_735,1/4/2024,USA,Los Angeles,-9.1,49,92.8,427,None,Koeppen-B,Temperate,Desert,-6.6,20.8,NE,Winter,3271936,26178008.37,4
usa_736,1/5/2024,USA,Los Angeles,26.4,85,47.4,180,None,Koeppen-C,Temperate,Grassland,30.6,39.5,S,Winter,1935645,21217160.98,10
usa_737,1/6/2024,USA,Los Angeles,9.6,76,144.6,116,None,Koeppen-D,Temperate,Desert,13.4,8.4,NE,Winter,4700899,63219730.8,2
usa_738,1/7/2024,USA,Los Angeles,8.9,67,37.7,500,None,Koeppen-B,Temperate,Forest,12.2,34,SE,Winter,5878798,89239173.94,5
usa_739,1/8/2024,USA,Los Angeles,34.9,45,37.9,436,None,Koeppen-C,Temperate,Wetland,37.1,14.2,E,Winter,2399630,6561028.39,3
usa_740,1/9/2024,USA,Los Angeles,43.6,22,135.8,454,None,Koeppen-D,Temperate,Wetland,44.7,29.8,NE,Winter,1729862,3595671.45,2
usa_741,1/10/2024,USA,Los Angeles,22.1,84,65.7,461,None,Koeppen-C,Temperate,Forest,26.3,17.5,S,Winter,805400,46834647,3
usa_742,1/11/2024,USA,Los Angeles,36.7,95,156.4,229,None,Koeppen-B,Temperate,Grassland,41.5,3.8,SW,Winter,4496380,28526611.55,8
usa_743,1/12/2024,USA,Los Angeles,25.1,51,129.7,406,None,Koeppen-C,Temperate,Desert,27.7,3.4,N,Winter,3752393,63755803.22,5
usa_744,1/13/2024,USA,Los Angeles,34.1,57,132.3,141,None,Koeppen-B,Temperate,Grassland,37,5.6,W,Winter,5458127,54863387.47,2
usa_745,1/14/2024,USA,Los Angeles,23.6,49,168.6,72,None,Koeppen-B,Temperate,Grassland,26.1,13.3,SW,Winter,4686813,80210732.09,8
usa_746,1/15/2024,USA,Los Angeles,35.5,15,134.2,347,Drought,Koeppen-C,Temperate,Desert,36.2,0.7,W,Winter,4936129,44632629.04,1
usa_747,1/16/2024,USA,Los Angeles,15.6,46,39.3,316,Flood,Koeppen-A,Temperate,Forest,17.9,27.9,E,Winter,367126,49678742.55,9
usa_748,1/17/2024,USA,Los Angeles,-8.4,42,26.5,451,Flood,Koeppen-B,Temperate,Wetland,-6.3,37.3,NW,Winter,6816998,46257372.59,2
usa_749,1/18/2024,USA,Los Angeles,16.8,42,140.7,281,None,Koeppen-B,Temperate,Tundra,18.9,37.6,W,Winter,4760912,55452304.17,10
usa_750,1/19/2024,USA,Los Angeles,10.7,38,82.9,411,Heatwave,Koeppen-B,Temperate,Wetland,12.6,36.9,SE,Winter,2627904,41211399.51,1
usa_751,1/20/2024,USA,Los Angeles,32.3,50,7.5,124,None,Koeppen-C,Temperate,Wetland,34.8,19.7,N,Winter,2846187,52998056,6
usa_752,1/21/2024,USA,Los Angeles,1.6,20,191.9,268,None,Koeppen-A,Temperate,Forest,2.6,23.6,NE,Winter,9479016,52385739.88,2
usa_753,1/22/2024,USA,Los Angeles,-3.8,43,191.6,386,None,Koeppen-B,Temperate,Wetland,-1.6,15,N,Winter,1163579,50733555,6
usa_754,1/23/2024,USA,Los Angeles,8.4,41,97.5,180,Flood,Koeppen-C,Temperate,Tundra,10.5,29.8,SW,Winter,2836526,58827147.22,8
usa_755,1/24/2024,USA,Los Angeles,32.5,53,164.6,35,Flood,Koeppen-D,Temperate,Tundra,35.1,15,E,Winter,5896113,88540938.74,7
usa_756,1/25/2024,USA,Los Angeles,24.7,61,49.3,499,None,Koeppen-B,Temperate,Desert,27.8,32.2,NE,Winter,3721149,76840840.02,7
usa_757,1/26/2024,USA,Los Angeles,16.2,89,66.3,47,Heatwave,Koeppen-D,Temperate,Desert,20.6,18.4,NE,Winter,906951,94889999.06,10
usa_758,1/27/2024,USA,Los Angeles,7.7,91,21.5,174,None,Koeppen-D,Temperate,Grassland,12.2,17.4,SE,Winter,8483582,51585379.01,2
usa_759,1/28/2024,USA,Los Angeles,-5.5,83,177.1,323,None,Koeppen-C,Temperate,Grassland,-1.3,1.5,SW,Winter,6607803,56432225.04,2
usa_760,1/29/2024,USA,Los Angeles,12.9,30,141.3,135,Hurricane,Koeppen-B,Temperate,Forest,14.4,4,E,Winter,5143793,68804537.14,3
usa_761,1/30/2024,USA,Los Angeles,16.6,87,169.6,153,None,Koeppen-C,Temperate,Wetland,21,28.1,S,Winter,4129897,53185410.17,8
usa_762,1/31/2024,USA,Los Angeles,44.4,23,142.8,448,Flood,Koeppen-D,Temperate,Desert,45.5,30.3,SW,Winter,5816875,53840048.91,1
usa_763,2/1/2024,USA,Los Angeles,14.9,43,68.2,278,Drought,Koeppen-D,Temperate,Grassland,17.1,9.8,W,Winter,4989383,80274657.44,6
usa_764,2/2/2024,USA,Los Angeles,26.8,38,77.4,431,None,Koeppen-D,Temperate,Desert,28.7,4.6,NW,Winter,2280050,31268298.77,4
usa_765,2/3/2024,USA,Los Angeles,14.5,20,122.8,269,None,Koeppen-C,Temperate,Tundra,15.5,10.8,NW,Winter,5679477,14511758.24,6
usa_766,2/4/2024,USA,Los Angeles,42.1,78,91,340,None,Koeppen-A,Temperate,Desert,46,9,S,Winter,4911076,78987098.38,3
usa_767,2/5/2024,USA,Los Angeles,16.2,84,74.5,496,None,Koeppen-D,Temperate,Wetland,20.4,30.7,S,Winter,8116833,13612234.54,3
usa_768,2/6/2024,USA,Los Angeles,14.3,95,5,116,None,Koeppen-C,Temperate,Grassland,19.1,18.7,S,Winter,1014976,45444380.01,7
usa_769,2/7/2024,USA,Los Angeles,-0.5,80,77.7,90,None,Koeppen-D,Temperate,Grassland,3.5,12.8,E,Winter,9314405,1124067.14,7
usa_770,2/8/2024,USA,Los Angeles,21.7,90,161.8,391,None,Koeppen-C,Temperate,Tundra,26.2,18.6,E,Winter,7187659,61321977.96,1
usa_771,2/9/2024,USA,Los Angeles,2.1,72,165.1,137,Heatwave,Koeppen-D,Temperate,Desert,5.7,10.3,SW,Winter,2615662,74243197.51,2
usa_772,2/10/2024,USA,Los Angeles,28.7,15,115.8,83,Heatwave,Koeppen-C,Temperate,Tundra,29.4,15.8,E,Winter,4278423,36176560.34,2
usa_773,2/11/2024,USA,Los Angeles,-2.4,70,75.5,308,Hurricane,Koeppen-C,Temperate,Tundra,1.1,38.7,SW,Winter,6635923,67096262.8,7
usa_774,2/12/2024,USA,Los Angeles,0.3,41,190.2,105,None,Koeppen-A,Temperate,Tundra,2.4,26,NW,Winter,348452,78160803.37,5
usa_775,2/13/2024,USA,Los Angeles,11.3,41,169.7,386,None,Koeppen-B,Temperate,Wetland,13.4,22.8,NE,Winter,8985071,714609.67,2
usa_776,2/14/2024,USA,Los Angeles,38.4,30,11.2,350,None,Koeppen-C,Temperate,Wetland,39.9,39.8,N,Winter,8192370,21614409.16,4
usa_777,2/15/2024,USA,Los Angeles,38.8,99,171.8,287,None,Koeppen-D,Temperate,Desert,43.8,4.7,E,Winter,3728189,86538209.74,10
usa_778,2/16/2024,USA,Los Angeles,32.8,25,64.3,23,None,Koeppen-D,Temperate,Wetland,34,7,E,Winter,1253640,70561866.98,7
usa_779,2/17/2024,USA,Los Angeles,43.6,20,40.4,66,None,Koeppen-C,Temperate,Desert,44.6,4.2,E,Winter,4790299,23837169.75,7
usa_780,2/18/2024,USA,Los Angeles,24.7,29,198.6,207,None,Koeppen-D,Temperate,Forest,26.1,36.7,S,Winter,7596537,81892850.89,6
usa_781,2/19/2024,USA,Los Angeles,26.4,32,129.1,451,None,Koeppen-D,Temperate,Wetland,28,37.4,NE,Winter,7282288,60558668.57,7
usa_782,2/20/2024,USA,Los Angeles,-8.8,18,19,254,Heatwave,Koeppen-C,Temperate,Tundra,-7.9,9.9,NW,Winter,9079016,39037678.76,3
usa_783,2/21/2024,USA,Los Angeles,24,47,36.8,272,None,Koeppen-C,Temperate,Wetland,26.4,24.1,S,Winter,6861116,69234426.8,6
usa_784,2/22/2024,USA,Los Angeles,1.9,55,72.2,121,None,Koeppen-C,Temperate,Forest,4.7,30.5,NW,Winter,6737557,95387317.71,3
usa_785,2/23/2024,USA,Los Angeles,21,26,35.4,248,None,Koeppen-D,Temperate,Tundra,22.3,12.9,SW,Winter,8597835,25274242.94,6
usa_786,2/24/2024,USA,Los Angeles,1.5,94,189.9,50,None,Koeppen-A,Temperate,Wetland,6.2,21.6,W,Winter,7785777,44285568.47,9
usa_787,2/25/2024,USA,Los Angeles,34,38,156.1,210,Flood,Koeppen-C,Temperate,Wetland,35.9,32.8,N,Winter,8352650,9267944.82,5
usa_788,2/26/2024,USA,Los Angeles,42.5,96,127,25,None,Koeppen-B,Temperate,Desert,47.3,4.3,W,Winter,4455120,2932589.11,8
usa_789,2/27/2024,USA,Los Angeles,42.5,29,136.7,387,None,Koeppen-A,Temperate,Tundra,44,27.8,NW,Winter,3228055,83895389.05,1
usa_790,2/28/2024,USA,Los Angeles,2.9,56,45.4,437,None,Koeppen-C,Temperate,Grassland,5.7,3.3,N,Winter,8493139,41451707.37,7
usa_791,2/29/2024,USA,Los Angeles,8.4,38,93.1,98,None,Koeppen-A,Temperate,Wetland,10.3,7.3,SE,Winter,8046372,28481242.71,5
usa_792,3/1/2024,USA,Los Angeles,13.6,80,112.2,131,None,Koeppen-B,Temperate,Grassland,17.6,27.2,NW,Spring,3290655,51104642.15,6
usa_793,3/2/2024,USA,Los Angeles,-7.9,61,53.4,496,None,Koeppen-C,Temperate,Desert,-4.8,37.1,SW,Spring,7549306,66785682.76,3
usa_794,3/3/2024,USA,Los Angeles,9.7,40,130.6,47,None,Koeppen-B,Temperate,Grassland,11.7,25,SE,Spring,7890457,64411299.21,10
usa_795,3/4/2024,USA,Los Angeles,4.6,37,159.8,411,None,Koeppen-B,Temperate,Forest,6.4,24.9,NE,Spring,9773099,55685811.82,3
usa_796,3/5/2024,USA,Los Angeles,23.1,27,122.8,213,None,Koeppen-D,Temperate,Tundra,24.5,38.6,N,Spring,987719,15946888.33,7
usa_797,3/6/2024,USA,Los Angeles,17.6,21,18.5,140,None,Koeppen-B,Temperate,Wetland,18.7,20.2,NW,Spring,2133438,355037.6,5
usa_798,3/7/2024,USA,Los Angeles,18,67,58.7,130,None,Koeppen-C,Temperate,Forest,21.4,34.2,W,Spring,362595,1461231.1,1
usa_799,3/8/2024,USA,Los Angeles,-5,50,105.2,440,None,Koeppen-A,Temperate,Desert,-2.5,31.2,NW,Spring,7424844,4429743.67,2
usa_800,3/9/2024,USA,Los Angeles,36.4,79,82.5,396,None,Koeppen-B,Temperate,Desert,40.4,13.3,W,Spring,8828805,28593679.8,3
usa_801,3/10/2024,USA,Los Angeles,1.2,75,100.2,472,Flood,Koeppen-B,Temperate,Wetland,5,35.7,SE,Spring,1581654,22320623.93,4
usa_802,3/11/2024,USA,Los Angeles,9.8,86,144,218,None,Koeppen-A,Temperate,Forest,14.1,4.4,N,Spring,4276544,49205550.07,8
usa_803,3/12/2024,USA,Los Angeles,18,13,190.4,477,None,Koeppen-D,Temperate,Desert,18.6,4.2,NE,Spring,1529656,67861466.4,10
usa_804,3/13/2024,USA,Los Angeles,32.3,66,127,340,None,Koeppen-A,Temperate,Grassland,35.6,32,NW,Spring,4297113,8202324.15,4
usa_805,3/14/2024,USA,Los Angeles,-6.7,41,123.6,160,None,Koeppen-D,Temperate,Wetland,-4.7,30.1,N,Spring,2562827,79030665.55,6
usa_806,3/15/2024,USA,Los Angeles,27.3,91,182.8,195,None,Koeppen-C,Temperate,Wetland,31.9,36,W,Spring,2584976,43110297.78,4
usa_807,3/16/2024,USA,Los Angeles,31.6,31,12.4,160,None,Koeppen-B,Temperate,Wetland,33.1,3.8,N,Spring,983728,87088565.49,3
usa_808,3/17/2024,USA,Los Angeles,41.3,29,151.6,94,Drought,Koeppen-B,Temperate,Forest,42.8,1.3,E,Spring,6377142,5652437.92,5
usa_809,3/18/2024,USA,Los Angeles,38.8,42,44.4,215,None,Koeppen-B,Temperate,Wetland,40.9,11.8,E,Spring,4572131,1631159.2,9
usa_810,3/19/2024,USA,Los Angeles,38.7,54,196.5,117,None,Koeppen-B,Temperate,Forest,41.4,28.4,NW,Spring,1612730,63993020.8,10
usa_811,3/20/2024,USA,Los Angeles,18.8,38,4.4,147,Drought,Koeppen-C,Temperate,Desert,20.7,0.6,S,Spring,7394948,31542936.07,8
usa_812,3/21/2024,USA,Los Angeles,40.3,67,89.6,256,None,Koeppen-B,Temperate,Forest,43.6,35,SE,Spring,2026448,91935786.82,7
usa_813,3/22/2024,USA,Los Angeles,35.4,63,145.6,246,None,Koeppen-B,Temperate,Desert,38.5,9,W,Spring,6934175,29462070.53,5
usa_814,3/23/2024,USA,Los Angeles,8.2,16,137.1,219,None,Koeppen-B,Temperate,Desert,9,30.3,SE,Spring,4988005,65103301.6,7
usa_815,3/24/2024,USA,Los Angeles,23.9,84,108.2,387,None,Koeppen-A,Temperate,Desert,28.1,7.2,SE,Spring,8898914,98244590.41,9
usa_816,3/25/2024,USA,Los Angeles,23.6,67,74,361,None,Koeppen-A,Temperate,Forest,27,39.9,SW,Spring,4654633,33825130.74,4
